#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,MBA-2 Moscow,47,40.1,80.0,29.0,64.6,0.448,6.3,21.2,0.298,15.8,23.0,0.688,10.1,27.3,37.5,19.3,8.8,3.0,14.9,19.3,2022,VTB-Youth-United-League,0
2,Zenit-2,47,40.3,79.1,29.4,66.9,0.439,4.4,16.5,0.267,15.9,24.5,0.651,14.6,26.1,40.7,16.2,8.0,2.7,14.8,17.5,2022,VTB-Youth-United-League,1
3,Avtodor-2,44,40.5,77.5,27.9,65.9,0.423,7.3,23.8,0.304,14.5,20.5,0.709,8.9,23.8,32.7,16.5,7.5,3.3,15.8,19.5,2022,VTB-Youth-United-League,0
4,CSKA Moscow U18,47,40.2,77.4,28.0,65.8,0.425,6.5,20.8,0.312,14.9,20.6,0.725,12.8,25.0,37.8,19.9,8.7,3.9,17.8,21.7,2022,VTB-Youth-United-League,0
5,Lokomotiv Kuban-2,47,40.1,77.2,27.9,65.2,0.428,5.4,20.4,0.264,16.0,22.6,0.706,12.3,25.2,37.5,17.6,9.8,3.9,18.6,23.0,2022,VTB-Youth-United-League,0
6,Runa-2,47,40.1,76.0,28.3,64.0,0.443,5.2,19.1,0.275,14.1,19.8,0.712,10.7,27.1,37.8,19.4,8.0,4.0,16.8,20.1,2022,VTB-Youth-United-League,0
7,Khimki-2,47,40.0,75.5,28.6,67.0,0.427,6.7,22.4,0.298,11.6,17.3,0.672,12.6,24.7,37.3,18.5,9.2,2.4,16.1,20.3,2022,VTB-Youth-United-League,0
8,UNICS-2,47,40.1,74.9,27.0,66.3,0.406,6.1,20.4,0.298,14.9,21.7,0.685,11.8,24.1,35.9,14.0,8.6,2.3,15.2,22.4,2022,VTB-Youth-United-League,0
9,Parma-2,47,40.3,74.8,26.5,63.0,0.421,7.6,24.3,0.312,14.1,19.3,0.735,8.3,21.7,30.1,17.5,7.1,2.5,15.0,18.9,2022,VTB-Youth-United-League,0
10,Nizhny Novgorod-2,44,40.1,72.7,25.9,64.3,0.402,6.2,23.1,0.268,14.8,21.1,0.703,10.4,22.7,33.1,13.8,8.4,2.4,16.2,18.6,2022,VTB-Youth-United-League,0
11,Enisey-2,44,40.1,72.7,26.1,64.5,0.405,7.0,25.0,0.28,13.4,18.3,0.732,6.7,19.6,26.3,14.9,8.4,2.3,15.0,16.7,2022,VTB-Youth-United-League,0
12,Samara-2,44,40.2,66.0,23.8,63.0,0.378,4.6,17.5,0.266,13.8,19.6,0.702,8.3,22.7,31.0,14.2,6.9,2.1,16.0,20.2,2022,VTB-Youth-United-League,0
