#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,CSKA Moscow U18,47,40.1,82.7,30.0,65.7,0.457,7.1,22.0,0.324,15.6,21.6,0.72,12.7,26.4,39.1,19.9,9.6,3.0,19.1,21.8,2021,VTB-Youth-United-League,1
2,Lokomotiv Kuban-2,47,40.1,78.7,29.1,64.4,0.452,6.3,20.1,0.313,14.3,21.4,0.669,10.7,26.2,36.9,16.9,10.1,4.7,15.7,19.3,2021,VTB-Youth-United-League,0
3,Parma-2,47,40.4,77.1,27.7,63.7,0.436,7.5,24.0,0.311,14.1,19.1,0.74,8.3,22.7,31.0,18.8,8.8,2.9,15.3,17.7,2021,VTB-Youth-United-League,0
4,Khimki-2,47,40.3,76.6,27.4,64.5,0.425,6.8,21.2,0.321,15.1,22.4,0.674,12.3,23.5,35.7,18.1,8.3,2.5,17.9,22.7,2021,VTB-Youth-United-League,0
5,Zenit-2,47,40.3,75.0,26.7,63.8,0.419,4.9,17.9,0.274,16.6,23.8,0.699,11.2,25.6,36.7,14.7,7.7,2.7,15.3,18.6,2021,VTB-Youth-United-League,0
6,Nizhny Novgorod-2,47,40.5,74.1,26.5,64.1,0.414,6.4,21.9,0.294,14.7,19.7,0.746,11.9,25.7,37.6,15.2,8.5,3.1,17.5,19.3,2021,VTB-Youth-United-League,0
7,Yenisei-2,43,40.0,72.8,25.2,66.1,0.381,7.5,25.9,0.29,15.0,20.3,0.737,8.0,20.7,28.7,17.3,9.3,2.8,18.3,18.4,2021,VTB-Youth-United-League,0
8,Samara-2,47,40.1,71.6,25.3,65.7,0.384,5.7,19.8,0.29,15.3,21.4,0.713,11.4,24.7,36.1,15.6,8.6,2.4,16.2,19.0,2021,VTB-Youth-United-League,0
9,MBA-2 Moscow,47,40.2,69.5,25.6,62.1,0.412,4.7,15.9,0.299,13.6,20.4,0.664,9.3,22.7,32.0,15.8,9.3,3.1,13.4,20.8,2021,VTB-Youth-United-League,0
10,Avtodor-2,44,40.1,68.1,24.5,62.3,0.394,6.0,21.6,0.278,13.0,19.9,0.657,9.5,23.8,33.3,12.8,8.1,2.5,16.2,21.1,2021,VTB-Youth-United-League,0
11,Runa-2,43,40.1,67.5,23.9,61.3,0.391,5.4,19.3,0.28,14.2,21.4,0.665,9.6,25.1,34.6,13.2,7.5,3.9,16.0,20.9,2021,VTB-Youth-United-League,0
12,UNICS-2,44,40.2,65.4,24.2,62.4,0.388,5.8,19.6,0.294,11.2,17.1,0.653,9.9,23.0,33.0,14.6,7.0,2.3,18.0,22.5,2021,VTB-Youth-United-League,0
