#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
1,Orlandina Basket,41,40.5,87.1,30.7,67.7,0.454,8.9,24.9,0.358,16.7,21.3,0.784,9.7,25.6,35.3,16.9,7.7,2.4,12.5,20.4,2019,Italian-Serie-A2-Basket,0
2,Benacquista Assicurazioni Latina Basket,35,40.3,86.9,30.9,63.2,0.488,9.9,25.5,0.387,15.3,19.9,0.771,6.2,24.7,30.9,17.4,5.3,2.0,12.3,19.6,2019,Italian-Serie-A2-Basket,0
3,Fortituto Kontatto Bologna,30,40.5,86.5,30.8,64.0,0.482,9.5,25.0,0.38,15.4,19.8,0.776,8.3,25.2,33.5,20.2,7.5,1.9,11.4,18.5,2019,Italian-Serie-A2-Basket,1
4,Andrea Costa Imola,30,40.8,83.7,29.0,60.5,0.479,9.2,25.6,0.359,16.6,21.6,0.767,5.7,24.6,30.4,15.5,4.1,2.1,12.7,17.9,2019,Italian-Serie-A2-Basket,0
5,2B Control Trapani,35,40.1,83.6,29.6,64.6,0.458,10.7,29.1,0.367,13.8,17.9,0.77,8.6,23.1,31.7,13.3,5.2,1.4,11.0,20.8,2019,Italian-Serie-A2-Basket,0
6,Givova Scafati,30,40.3,83.2,28.7,63.3,0.453,8.0,23.7,0.339,17.8,23.6,0.754,8.3,22.3,30.6,14.5,5.8,1.9,11.2,21.0,2019,Italian-Serie-A2-Basket,0
7,Virtus Roma,29,40.3,82.4,28.6,62.7,0.456,8.9,25.3,0.351,16.4,21.6,0.762,8.2,27.0,35.2,16.1,5.2,2.4,12.7,24.1,2019,Italian-Serie-A2-Basket,0
8,Novipiu Casale Monferrato,34,40.1,82.1,29.2,67.7,0.432,10.2,30.5,0.335,13.5,17.6,0.765,10.0,26.4,36.4,18.0,5.9,2.1,10.8,20.3,2019,Italian-Serie-A2-Basket,0
9,Termoiforgia Jesi,30,40.3,81.2,29.4,69.2,0.425,9.4,27.7,0.34,13.0,17.3,0.75,9.0,25.0,34.0,14.7,5.6,3.2,10.2,20.3,2019,Italian-Serie-A2-Basket,0
10,Universo De'Longhi Treviso,45,40.0,80.9,29.9,63.2,0.473,9.3,26.2,0.354,11.8,16.4,0.72,9.7,23.7,33.4,17.1,8.2,2.4,12.3,21.2,2019,Italian-Serie-A2-Basket,0
11,Roseto Sharks,35,41.3,80.8,29.3,67.0,0.437,8.0,24.0,0.332,14.2,19.5,0.73,10.4,22.8,33.2,14.3,6.4,1.5,11.9,21.7,2019,Italian-Serie-A2-Basket,0
12,Bergamo Basket 2014,41,40.6,80.8,29.1,63.6,0.459,8.8,25.7,0.343,13.7,17.5,0.781,6.2,26.8,33.0,15.2,6.7,1.7,12.8,22.1,2019,Italian-Serie-A2-Basket,0
13,Unieuro Forli,35,40.7,80.0,29.1,65.2,0.446,8.3,23.9,0.345,13.4,18.7,0.717,8.9,24.3,33.3,13.6,6.5,1.7,11.8,20.4,2019,Italian-Serie-A2-Basket,0
14,Reale Mutua Torino,30,40.2,79.7,29.4,65.2,0.451,7.2,23.4,0.31,13.7,19.2,0.712,8.6,25.3,33.9,13.6,5.9,2.0,14.5,18.4,2019,Italian-Serie-A2-Basket,0
15,Feli Pharma Ferrara,30,40.3,79.7,27.3,62.3,0.438,10.4,28.8,0.36,14.7,20.8,0.706,9.1,25.3,34.4,14.6,4.6,1.6,13.1,22.6,2019,Italian-Serie-A2-Basket,0
16,Blu Basket Gruppo Remer Treviglio,44,40.6,79.6,27.5,62.7,0.439,9.7,27.8,0.35,14.9,19.3,0.77,9.5,24.8,34.3,16.2,5.5,2.0,13.4,20.4,2019,Italian-Serie-A2-Basket,0
17,Atlante Eurobasket Roma,28,40.2,79.3,27.6,62.2,0.444,9.5,27.0,0.353,14.5,19.0,0.762,6.8,21.6,28.4,13.2,5.3,1.5,13.6,21.4,2019,Italian-Serie-A2-Basket,0
18,Pallacanestro Piacentina,37,41.1,78.9,29.4,64.4,0.456,8.6,22.5,0.383,11.6,14.6,0.793,6.7,25.0,31.8,17.8,6.5,1.6,13.8,20.5,2019,Italian-Serie-A2-Basket,0
19,L.B. Legnano Knights,38,40.1,78.8,27.8,64.2,0.433,9.6,28.3,0.337,13.7,18.3,0.747,8.3,25.5,33.9,13.8,5.5,1.8,13.9,18.7,2019,Italian-Serie-A2-Basket,0
20,UCC Assigeco Piacenza,30,40.2,78.8,28.7,66.8,0.429,9.8,29.8,0.329,11.7,16.2,0.719,8.6,23.8,32.4,14.0,8.7,1.4,12.7,20.0,2019,Italian-Serie-A2-Basket,0
21,Tezenis Scaligera Verona,39,40.5,78.2,27.6,61.5,0.449,11.5,31.3,0.368,11.5,14.9,0.77,8.2,24.4,32.6,15.5,5.4,0.9,11.6,18.3,2019,Italian-Serie-A2-Basket,0
22,Poderosa Basket Montegranaro,39,40.3,77.9,27.2,60.4,0.451,9.4,27.9,0.337,14.1,19.3,0.73,6.8,25.9,32.7,14.7,5.9,2.4,11.5,20.5,2019,Italian-Serie-A2-Basket,0
23,Moncada Agrigento,29,40.7,77.6,27.9,64.0,0.436,7.8,24.1,0.323,13.9,18.8,0.743,8.9,23.4,32.4,13.2,5.8,1.8,11.8,20.1,2019,Italian-Serie-A2-Basket,0
24,Orasi Ravenna,33,40.6,77.5,26.9,64.5,0.418,9.0,27.5,0.328,14.6,18.7,0.778,8.3,23.0,31.3,11.8,6.0,2.6,12.9,22.0,2019,Italian-Serie-A2-Basket,0
25,Old Wild West Udine,34,40.1,77.4,28.4,62.5,0.455,8.8,26.1,0.337,11.8,16.2,0.729,9.1,24.9,34.0,16.2,5.4,2.3,12.3,19.4,2019,Italian-Serie-A2-Basket,0
26,Pallacanestro Generale Mantovana,35,41.0,77.0,27.8,64.8,0.429,7.7,24.3,0.315,13.7,20.0,0.687,9.6,24.6,34.2,14.3,6.5,1.8,13.3,22.3,2019,Italian-Serie-A2-Basket,0
27,Edilnol Pallacanestro Biella,37,40.3,76.9,28.2,62.4,0.452,7.3,20.7,0.354,13.2,16.8,0.784,8.6,24.8,33.4,13.5,4.6,1.4,11.1,19.6,2019,Italian-Serie-A2-Basket,0
28,Bertram Tortona,30,40.3,76.8,27.3,61.4,0.445,9.0,25.4,0.356,13.1,16.9,0.773,7.6,22.9,30.5,13.9,4.6,1.7,12.2,19.8,2019,Italian-Serie-A2-Basket,0
29,Mens Sana 1871 Siena,24,40.2,75.7,26.5,60.1,0.441,10.0,27.3,0.365,12.6,15.8,0.797,7.8,23.5,31.2,13.5,3.8,0.8,13.1,18.5,2019,Italian-Serie-A2-Basket,0
30,Tramec Cento,35,40.0,75.7,27.7,63.4,0.436,7.7,22.3,0.345,12.6,17.2,0.731,7.8,23.9,31.7,14.3,6.3,2.1,12.3,20.4,2019,Italian-Serie-A2-Basket,0
31,BPC Virtus Cassino,32,40.5,75.0,26.5,63.7,0.416,8.7,27.1,0.322,13.3,18.2,0.73,7.8,23.0,30.8,13.8,6.0,0.8,12.3,19.4,2019,Italian-Serie-A2-Basket,0
32,Zeus Energy Group Rieti,38,40.5,72.8,25.5,60.4,0.421,7.4,23.8,0.311,14.5,19.2,0.754,7.5,23.3,30.8,14.2,5.6,1.6,13.0,21.5,2019,Italian-Serie-A2-Basket,0
